assumptions,downscaling,harmonisation,model,modified,region,scenario,sector,source,unit,variable,2015-01-01,2020-01-01,2030-01-01,2040-01-01,2050-01-01,2060-01-01,2070-01-01,2080-01-01,2090-01-01,2100-01-01
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TTO,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,12.5598173420932,11.852491290896767,4.254323519921198,1.8074074719448767,0.4987297580213122,0.09921390969034999,0.04512896730174258,0.02487452168963857,0.01066186323149679,0.003465973458665621
med,intensity_convergence,aneris_constant_ratio,IMAGE,,TUN,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,38.0865259024306,37.843048068099534,23.892216033877183,16.503168859306662,12.080384503894884,9.354197901529567,7.165660233426583,4.097320879485514,2.496408721183407,1.5397265175784922
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.46114926073267365,0.5905058705343579,0.5239936512262587,0.38990372192715017,0.22008003919900754,0.09610025401886077,0.05152447207255614,0.051724936636611436,0.042035416645145124,0.0317245364643671
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0190615519523139,0.020396654464387168,0.017131718178659546,0.01341934517707384,0.011155901722600212,0.009323131905892363,0.00779533705506267,0.006312882960223392,0.0050391659013611445,0.004164850606922652
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.020292970114116,0.02042766537214846,0.01770126629093215,0.01995139947751783,0.018437728554662,0.017649891064455945,0.017126935423744164,0.0159252306384648,0.015778717176770318,0.016386670824032064
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0165637504506023,0.01609173863733732,0.012737560923119982,0.011325585115512089,0.00946513678455247,0.007927842350445767,0.006797204588211432,0.005767790018531604,0.004884726591062016,0.004160032889396903
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0453238814402004,0.043719558874281854,0.03372670812844295,0.028851474937006263,0.023755839176475533,0.01979994934754306,0.01693266834629824,0.014356966722958497,0.012137730115613553,0.010324604673036909
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.000479470459953,0.00046811199110795846,0.0003597662381250022,0.00032519329660863657,0.0002718765227761882,0.00022294145731412227,0.00018139832785655277,0.00014468186590557786,0.0001195058702534191,9.950536100142284e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0222507853138215,0.021518431802893114,0.01692278742238744,0.016170730713127343,0.015081350052858924,0.013466846645666759,0.012338337686643481,0.011056083719754417,0.01028820554381614,0.009900755905585196
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0086424372723871,0.009239486599999815,0.007754480064322206,0.006082007157018646,0.0050564457657439705,0.004225001828537223,0.0035317901312171412,0.002859781953947172,0.0022834777242712067,0.001887413029104793
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,5.169176493692581,5.533729923015421,5.789293368569444,5.317375040825951,4.445404496172182,3.624632004500898,3.0483108482567403,2.6005392027868544,2.2482569292773826,1.97677311838272
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.1833185369518498,0.2116250358075454,0.274887540761293,0.3282594953599527,0.3498101106745136,0.33401656790074585,0.29582505902805417,0.24195626055146713,0.1857618956629727,0.13874236786132155
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,23.74894188125276,25.519199097388515,17.222180350090056,16.03745431074972,15.355005676792864,15.83357738954435,16.060404391488955,15.304093927536302,17.369833284764447,18.68138594221325
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUN,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,28.096742042114204,32.37934558780493,22.998650701513743,16.36303553722101,8.454812235342086,2.964479630391771,1.0851819249471746,0.7343840155353406,0.3905350876536948,0.1595550712368213
med,intensity_convergence,aneris_constant_ratio,IMAGE,,TUR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,92.06500692680403,92.02245719457233,52.514222520715734,46.71161853895565,41.87711699087709,38.80757410576756,39.872347111268695,38.89890340518937,29.64352123863721,22.267400534839123
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,7.926896175921895,8.255813307002326,5.273773424139793,2.602615848910204,1.2251041565878023,0.8192139795476238,0.81848796411434,0.8169145743047156,0.7735920309962281,0.7387713259676837
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0233870035285345,0.023555567768437896,0.016411893557599883,0.015687913331573072,0.014033657181088668,0.012730392224837132,0.01173903692638828,0.010701125949360703,0.00959021157661563,0.008718476195662156
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0248799798219437,0.023547041321901233,0.042963648888628185,0.1463226085739103,0.17935741384949894,0.16847417395346304,0.1623902277140688,0.16650573303105698,0.1773861040872794,0.19445516834238877
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.020307809781872705,0.0185816077859465,0.012276750687050373,0.013358453493493882,0.012057034068933777,0.01099294612588669,0.01041288600070345,0.009960278474027322,0.009458100492512141,0.008840891805637607
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0555688619922592,0.05048233525559426,0.032503532307321316,0.034025956253863676,0.030257173706890517,0.027452015199699663,0.02593769928770917,0.024792003872020688,0.023501213964240375,0.021941824806950706
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0005882720025527,0.0005405762137842315,0.0003464509298527018,0.0003830464291327226,0.0003458220981219031,0.00030875112604005997,0.0002776773424473323,0.00024983381223640425,0.00023138338723714184,0.00021146855183205325
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0272803382904108,0.02482964519454348,0.01820924158306359,0.045582098153500755,0.0792431643481573,0.0743706199206943,0.07164017830644324,0.07282459081881278,0.07627575656573568,0.08164793983221533
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0106035810457668,0.010683180305776224,0.007489677710413763,0.007190940669193458,0.006455819603545692,0.005869099619530893,0.005415992107081636,0.0049382891514693494,0.00442125065487373,0.004011125591193419
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,2.2217199595656774,2.3738421070542355,2.767032102853666,3.4942310045776472,3.6435559079977766,3.619927567470219,3.473355122975462,3.26607705169221,3.0441211458798345,2.8032083542957764
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,1.9467070098292127,2.278909909216336,3.092651711016411,4.0547436172885964,5.075871548763126,6.075677263017487,6.983919365190641,7.82111752447703,8.647730711719673,9.436582375524784
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,188.63315646773304,158.72163553575672,113.00112097102945,226.5080929141631,226.2989717370409,212.96752161423814,217.01268939132515,218.44537645804667,217.61410731720636,235.42138877439132
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TUR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,365.9674686497588,292.51633984739465,61.41004568076684,28.102430058339635,12.59722889789875,7.674179448464877,7.609068488332334,6.659615761851966,5.246178634857433,4.552176789508159
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,9.053838744226244,8.789316659044799,4.564974259292813,3.9635453929492175,4.522816142309385,6.296091277414116,9.611889926555051,11.678004813503538,9.264894497047253,8.394922050902817
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,4.945609294995219,5.397933000330499,3.279398174221417,1.7575016271458086,0.7814519410531473,0.30869135609401455,0.15653715865493395,0.18809009157829296,0.21354649399892742,0.1813527527785696
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0038289199534336004,0.003498611326951342,0.0022300937948231837,0.0019441513292721654,0.0018843909149753506,0.0020372879650060773,0.002468528238565884,0.0029672666795277167,0.003611147324043817,0.0044885391267937
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.004076276600077,0.003736775295986933,0.002929098833174292,0.0056592655206872886,0.006802480047129576,0.00782695056774714,0.009887425728668638,0.013219176783314987,0.01770320961568791,0.024304156879513646
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0033271831571041995,0.002754426866379242,0.0016443991169810268,0.0016210293055762335,0.0015749017056459346,0.0017043921218272715,0.0021167870665424375,0.002665989748421873,0.003445245893814907,0.004419814447772824
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0091042699171394,0.00748316947645055,0.004353602486754945,0.00412891020054347,0.0039520974210274324,0.0042561059465401506,0.005272521821836788,0.006635607536850551,0.00856038322547969,0.01096934522266408
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,9.631188561084373e-05,8.007581387515723e-05,4.637512985279568e-05,4.6455475121554616e-05,4.5149775186690166e-05,4.7852169841210196e-05,5.643418708519903e-05,6.68659197458614e-05,8.427978750128143e-05,0.00010571917190988786
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0044695456110181,0.003722301240201129,0.0022605491636889198,0.0028010404213433954,0.0035964509623886507,0.004074200756624688,0.005200772339514131,0.006972907562133886,0.009488773649336731,0.013136547132134094
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0017360181689992998,0.0015826209902724264,0.0010027347727134491,0.0008723227644737991,0.0008430748887486703,0.0009098339216802733,0.0011008873305640235,0.0013217164157477256,0.0016104326333188095,0.002005276303515334
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,1.7324070147721016,1.8594796717853883,1.7504808684965583,1.6395829217151916,1.506410250384401,1.395943156539275,1.4128452471000827,1.4309174802586855,1.4241678317907454,1.4045628358670528
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,4.0007048134259975,3.4597513836956986,2.3213867573014513,1.6583377442294833,1.2542084604028023,0.9836455386429828,0.8573762881093053,0.7568399539791896,0.6598170078405581,0.574211156467933
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,56.70483293873441,54.06831530635648,28.978727028673067,17.196430358698233,14.554440363273919,15.279087018441313,19.475217353267055,22.094690448809633,23.792534892270123,30.06234032571741
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TWN,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,162.9635394244292,148.59817632134707,46.6543007842423,23.342308152088844,9.605799168835826,3.1227264495938925,1.3898739621512721,1.2462252436945964,0.9679208751732444,0.6223254208993523
med,intensity_convergence,aneris_constant_ratio,IMAGE,,TZA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,256.0431984045264,232.96528380103865,143.99196970870523,108.3431910222171,91.23917683964702,80.99972674823358,66.92276964188785,39.52192238515272,23.84266412834695,13.897250877646067
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.729865622871123,0.9318333867484702,0.9596562472570261,0.922143207935281,0.7098831186754145,0.42131411576420214,0.28882487949575325,0.3550097564947499,0.3386534971788238,0.2863390590399863
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.1155358514151297,0.11390079256759997,0.09480639469147156,0.08188656152541403,0.07927650101586436,0.07689005707165542,0.07019013993187968,0.059426684225978466,0.04754508027825788,0.037591074188517364
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.1229997214152105,0.1140739664073793,0.0979582562014957,0.12174599276461302,0.131022900957683,0.1455627942362168,0.1542129590427575,0.14991306798192808,0.14887391872826253,0.14790267809969543
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.1003961805274603,0.08986090281539005,0.07048926533173117,0.06911016969420557,0.06726152171058869,0.0653827766177589,0.06120283674999334,0.0542954206933212,0.046087928529333,0.03754759047348836
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.274717045324122,0.24414260756248726,0.1866425520851872,0.1760553921486699,0.16881466468921294,0.1632948295396611,0.15246375522337519,0.13515012606188773,0.1145208084113275,0.09318773153258778
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0029061656657164,0.0026140721700560103,0.0019909351538853603,0.001984371110439343,0.0019320194790166069,0.0018386505253334886,0.001633332070919531,0.0013619710063644615,0.00112755092928916,0.0008981146649875873
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.1348664281019133,0.1201651202867996,0.09365017839514019,0.09867586815738687,0.1071716740175268,0.11106424510695992,0.11109585674552049,0.10407707542333035,0.09707034221037038,0.08936216083012229
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0523835284275415,0.05159595405683692,0.04291305109846266,0.03711318597811154,0.03593231079407835,0.03484458173532422,0.03180065746601252,0.026920720723508613,0.02154486155829131,0.01703539692000534
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,34.2552536821759,33.608863607676106,34.48036237755837,34.55649209572182,33.29228599969574,31.1749887957639,28.325395659154182,24.999664582070853,21.436376525094836,17.841942475314255
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0243402493233125,0.03241224328955474,0.0654024811398258,0.13499860697810778,0.26262196750306155,0.45620861560313825,0.6914989251395188,0.9269027800227633,1.1180863422963108,1.2522597172384877
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,15.337785812793642,17.321962694159065,15.0761973108682,20.14598153865631,29.23251507777253,45.5269471454032,65.61203846789152,85.06520376598583,125.93251013064459,168.61429884923254
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,TZA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,59.66988258361881,67.38578696450924,53.66052824766798,47.626043823254335,32.4210092446791,14.925298998881484,6.7482851111518585,5.401446569084211,3.2570433686165194,1.4401108433632974
med,intensity_convergence,aneris_constant_ratio,IMAGE,,UGA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,144.63131692696382,135.662001996773,87.74736219222262,70.87967503572246,65.63346178010494,64.53470026237582,58.8811059330769,38.20221535375435,25.052404254802905,15.69101996148573
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.2902185051247805,0.38994828741946524,0.43797620044255164,0.47086322122815916,0.4153788569670825,0.28455526254102476,0.22450437277006435,0.31594843632709096,0.34143883190530083,0.3232978904033779
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0144955593936305,0.0160953336761097,0.016734543709391824,0.018521979477206553,0.023535168769211214,0.0301774847420109,0.03631244523472336,0.040316566843871214,0.0418529421552734,0.04244309185023687
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.01543200439808,0.01611980489068511,0.017290887660420695,0.027537812522735645,0.03889735353044459,0.057129870484739685,0.07978114355035473,0.10170482006164305,0.13105060444733685,0.1669930186086279
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.0125960797441172,0.012698254179326856,0.012442258727120285,0.0156320783398026,0.01996822822460196,0.025661155927273728,0.03166291817982889,0.03683538777587502,0.04057024187372404,0.04239399553280497
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.034467026452509805,0.03449981905035097,0.032944802468930806,0.03982209412001249,0.05011676314250262,0.06408926478348255,0.07887620351237601,0.09168926656940724,0.10081027820256455,0.10521581343799409
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0003646183976587,0.0003693948293249078,0.00035142557064512115,0.00044884631004209283,0.0005735672478148075,0.000721625789956575,0.0008449944882991012,0.0009239956062280571,0.0009925595570451449,0.0010140376150718437
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0169208457358724,0.016980546523396815,0.016530456714928702,0.022319564661894258,0.03181653331012471,0.04359002567750449,0.05747477092639489,0.07060852246548571,0.08544899690454553,0.10089646230985008
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.006572233105731198,0.007291030010955713,0.007574703495978271,0.00839465788054842,0.010667385517395002,0.013675654222490194,0.016451878195192112,0.01826369838181313,0.01896549210276314,0.019234218010239477
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,4.311600592761754,4.763632422157369,6.102325143927819,7.834076266536694,9.902296930169692,12.253911789174714,14.670572514733806,16.973211363576535,18.877117621000913,20.144867355179805
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,0.0072252760245088,0.010341323486809212,0.023695324751304616,0.05685253063704441,0.13141372480922223,0.27271801757949904,0.49156620207596075,0.7783053072772271,1.0956982982881711,1.4138934666394827
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,12.390948352370945,14.12590047569674,12.335539136210297,16.966706554902363,25.954798019783922,42.92440534167494,65.49830995919163,89.44693045096312,138.0110924787992,190.3779641260506
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UGA,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,12.05445911100496,14.908941097734555,14.021623005725536,15.07815531772536,12.737674837204283,7.329739225751096,4.130354048880789,4.099099327158065,3.0323694073650898,1.6259912258123548
med,intensity_convergence,aneris_constant_ratio,IMAGE,,UKR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,659.1476165923881,516.3525998414328,243.6236215464918,185.25089089921448,127.93371387539274,83.70182507665987,64.25859752890844,38.05186548738255,17.90632963045721,7.837237137952333
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,5.114249677906699,5.254029138200761,3.69513607167988,1.5166099478655914,0.38328934611242366,0.13551154327557183,0.055737541177587696,0.04414509752653511,0.034836541697123136,0.029098408435434802
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.077276855570921,0.0788224023958161,0.07195826118120947,0.056646320427879926,0.05202700079505007,0.04634438261468739,0.039337058690133375,0.03262378364755755,0.025934934364862598,0.01898740489029922
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0822691103293505,0.07930052491449713,0.07732843001661346,0.14647515554006652,0.1800588332240048,0.20036335126229862,0.17631385717682857,0.16781615579144782,0.16104435232997685,0.14566788093062993
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.06715059479344171,0.06245896509420193,0.052299722929296466,0.04396550269729761,0.0392661583803437,0.03384288062433951,0.028388799258400862,0.023826983110542963,0.019935888773581063,0.014774482090548532
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.1837461634147124,0.16968416276580994,0.13845957816812807,0.11197932063700491,0.09853362510020687,0.08451295630272501,0.0707179345700027,0.05931472663102718,0.04954167850931719,0.036668144432841734
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,0.0019438065471799,0.001815219539890904,0.0014737952749152958,0.0012586612053387292,0.0011245136281784586,0.0009493823155298628,0.0007565760480666654,0.0005977912002036553,0.0004878162892973805,0.0003533962863072877
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.09020622913272411,0.0835122867189478,0.06979896149304936,0.07743559515539165,0.1017397131246957,0.10493927674275338,0.09142252429630661,0.08460794810523403,0.07881326715572756,0.0683726474999794
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,Mt H2/yr,Emissions|H2|Waste,0.0350370409791281,0.03589986050454962,0.031920517822613306,0.023688630979057698,0.021048900183819597,0.01808893361487123,0.014777649913548692,0.011815420783158009,0.009320637267798849,0.006703204214334806
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Energy Sector,1.410356888865297,1.3345234176460532,1.3220914368983796,1.5829330903578716,1.6695663927648787,1.7707930739881583,1.736188497666476,1.7079799551693815,1.644781041588586,1.544340918378206
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,kt NH3/yr,Emissions|NH3|Transportation Sector,1.30352466360732,1.2970882301288091,1.3878282464366996,1.536855492120611,1.7121088218961702,1.8768068096294162,1.9913235398177058,2.074906401961335,2.137076553035969,2.166405810402151
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Energy Sector,226.85431371806808,200.9755572831011,123.69742524804926,159.8232613311308,179.3303114292087,201.0016390338757,192.84535430005155,194.94861953266377,198.1635804057432,180.2536583628675
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,UKR,SSP1-19,,,kt NOx/yr,Emissions|NOx|Transportation Sector,120.82137623348665,120.40296297433548,75.54419428158033,26.216346512000705,7.361670876631257,1.8590401657107638,0.46450649927109305,0.2998114204109876,0.19309189672743826,0.1113379438093181
med,intensity_convergence,aneris_constant_ratio,IMAGE,,URY,SSP1-19,,,kt CH4/yr,Emissions|CH4|Energy Sector,64.87320547654151,64.2789100859448,29.0641725358293,22.636460735234717,15.54335997720756,10.326896715184864,6.12162659783759,2.974911421554801,1.3200777744123564,0.5141212773762709
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,kt CH4/yr,Emissions|CH4|Transportation Sector,0.33899520259353755,0.3980161895649606,0.2822996812590116,0.15755992923228732,0.059006075645868135,0.01786680021720026,0.010346721028307799,0.007972304174201987,0.0056517045359060075,0.004817795347649406
med,intensity_convergence,aneris_reduce_offset_2150_cov,IMAGE,,URY,SSP1-19,,,Mt H2/yr,Emissions|H2|Agriculture,0.0005271895088175,0.0005456874714197775,0.00032323658520587233,0.00047899130709543107,0.000309824216888393,0.0003695452301736148,0.0004675802429337525,0.0005186284939048184,0.0006024043583423317,0.0006774803334174515
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,Mt H2/yr,Emissions|H2|Energy Sector,0.0005612471100818,0.0005951298422631218,0.0005664237396834854,0.001492432961667987,0.0016609170548720282,0.0019751518139218705,0.002539587719032114,0.0035220581666074563,0.004721462524365595,0.006193642365791648
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,Mt H2/yr,Emissions|H2|Industrial Sector,0.00045810726671549997,0.0004469248488115913,0.0003237467662190794,0.0005178575394719985,0.0004313191142122684,0.0005127073488151242,0.0006423454351438589,0.0007550074174384013,0.000888029670220587,0.00098547288418563
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,Mt H2/yr,"Emissions|H2|Residential, Commercial, Other",0.0012535324958818,0.0012142400315796418,0.0008572039804348192,0.0013191732038236722,0.0010824787748103689,0.0012804117726451369,0.0016000375895209534,0.0018791895029469422,0.0022064709721751215,0.002445802284675969
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,Mt H2/yr,Emissions|H2|Solvents production and application,1.32608193135361e-05,1.3000494857684025e-05,9.142950676455598e-06,1.4866809429254798e-05,1.238680434297375e-05,1.4415141144445337e-05,1.7139222232524236e-05,1.8936210883182058e-05,2.172336791467646e-05,2.3571889382879228e-05
med,intensity_convergence,aneris_reduce_ratio_2080,IMAGE,,URY,SSP1-19,,,Mt H2/yr,Emissions|H2|Transportation Sector,0.0006153948329991,0.0006001908373159833,0.00043907330480598227,0.0008334529277589823,0.0009259425700649674,0.0011072937442842907,0.0014293130264074892,0.001904845048428211,0.002509590072229374,0.003223115885914211
